"","STCODE","ENTITY","SITECODE","WATERYEAR","DATE_TIME","LABNO","TYPE","INTERVAL","MEAN_LPS","Q_AREA_CM","QCODE","PH","PHCODE","COND","CONDCODE","ALK","ALKCODE","SSED","SSEDCODE","SI","SICODE","UTP","UTPCODE","TDP","TDPCODE","PARTP","PARTPCODE","PO4P","PO4PCODE","UTN","UTNCODE","TDN","TDNCODE","DON","DONCODE","PARTN","PARTNCODE","UTKN","UTKNCODE","TKN","TKNCODE","NH3N","NH3NCODE","NO3N","NO3NCODE","NA.","NACODE","K","KCODE","CA","CACODE","MG","MGCODE","SO4S","SO4SCODE","CL","CLCODE","DOC","DOCCODE","PVOL","PVOLCODE","ANCA","ANCACODE"
"4693","CF002",1,"GSWS09",2013,2013-06-18 11:20:00,"5377","F",20.06,0.68,1.36,"A",7.7,"A",56.1,"A",28.5,"A",1.18,"A",9.93,"A",0.02,"A",0.017,"A",0.003,"D",0.016,"A",0.05,"A",0.04,"A",0.04,"D*",0.01,"D",NA,"N",NA,"N",0.002,"*",0,"*",3.05,"A",0.21,"A",6.07,"A",1.66,"A",0.16,"A",0.93,"A",1.61,"A",6.602,"A",1.05,"D*"
"4694","CF002",1,"GSWS09",2013,2013-07-09 17:45:00,"5388","F",21.27,0.31,0.68,"A",7.7,"A",64.1,"A",32.58,"A",1.76,"A",10.8,"A",0.02,"A",0.017,"A",0.003,"D",0.016,"A",0.05,"A",0.05,"A",0.04,"D*",0,"D",NA,"N",NA,"N",0.006,"*",0,"*",3.5,"A",0.21,"A",6.96,"A",1.94,"A",0.16,"A",1.06,"A",1.55,"A",7.156,"A",1.04,"D*"
"4695","CF002",1,"GSWS09",2013,2013-07-30 10:10:00,"5399","F",20.68,0.14,0.31,"A",7.8,"A",68.1,"A",34.08,"A",1.05,"A",11.2,"A",0.02,"A",0.017,"A",0.003,"D",0.015,"A",0.06,"A",0.05,"A",0.05,"D*",0.01,"D",NA,"N",NA,"N",0.003,"*",0,"*",3.78,"A",0.22,"A",7.41,"A",2.05,"A",0.18,"A",1.18,"A",1.51,"A",6.923,"A",1.03,"D*"
"4696","CF002",1,"GSWS09",2013,2013-08-20 17:50:00,"5411","F",21.32,0.08,0.2,"A",7.8,"A",70.9,"A",35.66,"A",1.1,"A",11.17,"A",0.02,"A",0.016,"A",0.004,"D",0.013,"A",0.06,"A",0.04,"A",0.03,"D*",0.02,"D",NA,"N",NA,"N",0.006,"*",0,"*",3.84,"A",0.21,"A",7.76,"A",2.14,"A",0.18,"A",1.24,"A",1.57,"A",7.062,"A",1.03,"D*"
"4697","CF002",1,"GSWS09",2013,2013-09-11 10:05:00,"5422","F",21.68,0.11,0.25,"A",7.8,"A",71.9,"A",35.41,"A",1.55,"A",11.18,"A",0.021,"A",0.018,"A",0.003,"D",0.013,"A",0.08,"A",0.05,"A",0.05,"D*",0.03,"D",NA,"N",NA,"N",0.005,"*",0,"*",3.95,"A",0.23,"A",7.89,"A",2.18,"A",0.18,"A",1.35,"A",1.96,"A",7.546,"A",1.01,"D*"
"4698","CF002",1,"GSWS09",2014,2013-10-01 15:45:00,"5433","F",20.24,1.61,3.3,"E",7.7,"A",62.4,"A",30.46,"A",4.25,"A",10.19,"A",0.023,"A",0.018,"A",0.005,"D",0.015,"A",0.1,"A",0.08,"A",0.07,"D*",0.02,"D",NA,"N",NA,"N",0.006,"*",0,"*",3.49,"A",0.22,"A",6.71,"A",1.88,"A",0.17,"A",1.32,"A",3.2,"A",7.079,"A",1.02,"D*"
"4699","CF002",1,"GSWS09",2014,2013-10-21 11:40:00,"5444","F",19.83,0.42,0.86,"A",7.6,"A",51,"A",24.29,"A",1.6,"A",9.07,"A",0.018,"A",0.015,"A",0.003,"D",0.013,"A",0.07,"A",0.05,"A",0.05,"D*",0.02,"D",NA,"N",NA,"N",0.005,"*",0,"*",2.92,"A",0.17,"A",5.57,"A",1.53,"A",0.2,"A",1.35,"A",2.23,"A",6.356,"A",1,"D*"
"4700","CF002",1,"GSWS09",2014,2013-11-12 11:45:00,"5456","F",22,1.22,2.73,"A",7.6,"A",53.6,"A",25.21,"A",3.37,"A",9.07,"A",0.026,"A",0.022,"A",0.004,"D",0.018,"A",0.09,"A",0.08,"A",0.08,"D*",0.01,"D",NA,"N",NA,"N",0.005,"*",0,"*",3.02,"A",0.19,"A",5.8,"A",1.6,"A",0.23,"A",1.58,"A",2.52,"A",7.618,"A",1.01,"D*"
"4701","CF002",1,"GSWS09",2014,2013-12-04 11:25:00,"5467","F",21.99,2.49,5.52,"A",7.5,"A",43.7,"A",20.32,"A",2.71,"A",8.06,"A",0.02,"A",0.018,"A",0.002,"D",0.014,"A",0.1,"A",0.08,"A",0.07,"D*",0.02,"D",NA,"N",NA,"N",0.006,"*",0.001,"*",2.45,"A",0.17,"A",5.02,"A",1.31,"A",0.2,"A",1.53,"A",2.96,"A",8.774,"A",0.99,"D*"
"4702","CF002",1,"GSWS09",2014,2013-12-23 08:40:00,"5478","P",18.89,1.05,1.98,"A",7.5,"A",39,"A",18.21,"A",1.21,"A",8.01,"A",0.016,"A",0.015,"A",0.001,"D",0.012,"A",0.07,"A",0.07,"A",0.07,"D*",0,"D",NA,"N",NA,"N",0.003,"*",0.001,"*",2.24,"A",0.14,"A",4.07,"A",1.15,"A",0.21,"A",1.39,"A",2.36,"A",4.466,"Q",1.05,"D*"
"4703","CF002",1,"GSWS09",2014,2014-01-14 12:45:00,"5489","F",22.17,2.44,5.47,"A",7.4,"A",38.7,"A",18.05,"A",1.21,"A",7.94,"A",0.018,"A",0.016,"A",0.002,"D",0.013,"A",0.08,"A",0.07,"A",0.06,"D*",0.01,"D",NA,"N",NA,"N",0.007,"*",0,"*",2.23,"A",0.15,"A",3.96,"A",1.13,"A",0.19,"A",1.35,"A",2.6,"A",8.714,"A",1.05,"D*"
"4704","CF002",1,"GSWS09",2014,2014-02-04 16:25:00,"5500","F",21.15,1.76,3.77,"A",7.5,"A",40.2,"A",18.3,"A",1.43,"A",8.2,"A",0.018,"A",0.015,"A",0.003,"D",0.012,"A",0.08,"A",0.05,"A",0.04,"D*",0.03,"D",NA,"N",NA,"N",0.008,"*",0.001,"*",2.28,"A",0.16,"A",4.33,"A",1.18,"A",0.18,"A",1.43,"A",2.32,"A",6.7,"A",1,"D*"
"4705","CF002",1,"GSWS09",2014,2014-02-24 16:40:00,"5511","F",20.01,16.4,33.21,"A",7.4,"A",37.2,"A",17.69,"A",2.51,"A",7.92,"A",0.022,"A",0.019,"A",0.003,"D",0.016,"A",0.06,"A",0.02,"A",0.01,"D*",0.04,"D",NA,"N",NA,"N",0.007,"*",0,"*",2.1,"A",0.17,"A",3.97,"A",1.08,"A",0.13,"A",1.22,"A",2.13,"A",20.423,"A",1.04,"D*"
"4706","CF002",1,"GSWS09",2014,2014-03-18 11:15:00,"5522","F",21.77,10.82,23.83,"A",7.6,"A",42.4,"A",20.2,"A",0.88,"A",8.51,"A",0.026,"A",0.02,"A",0.006,"D",0.017,"A",0.06,"A",0.05,"A",0.04,"D*",0.01,"D",NA,"N",NA,"N",0.006,"*",0,"*",2.44,"A",0.19,"A",4.6,"A",1.24,"A",0.12,"A",1.16,"A",1.82,"A",17.028,"A",1.01,"D*"
"4707","CF002",1,"GSWS09",2014,2014-04-08 13:45:00,"5533","F",21.1,7.02,15.02,"A",7.5,"A",41.6,"A",20.33,"A",0.95,"A",8.57,"A",0.02,"A",0.019,"A",0.001,"D",0.016,"A",0.04,"A",0.04,"A",0.04,"D*",0,"D",NA,"N",NA,"N",0.005,"*",0,"*",2.46,"A",0.16,"A",4.43,"A",1.25,"A",0.13,"A",1.06,"A",1.81,"A",11.711,"A",1.02,"D*"
"4708","CF002",1,"GSWS09",2014,2014-04-29 15:45:00,"5544","F",21.08,3.94,8.41,"A",7.6,"A",45.8,"A",22.26,"A",0.81,"A",9.11,"A",0.02,"A",0.019,"A",0.001,"D",0.015,"A",0.05,"A",0.05,"A",0.05,"D*",0,"D",NA,"N",NA,"N",0.001,"*",0,"*",2.67,"A",0.18,"A",4.89,"A",1.33,"A",0.14,"A",1.11,"A",1.85,"A",8.77,"A",1.03,"D*"
"4709","CF002",1,"GSWS09",2014,2014-05-21 09:15:00,"5555","F",21.73,2.66,5.88,"A",7.6,"A",47.2,"A",23.32,"A",0.71,"A",9.25,"A",0.018,"A",0.016,"A",0.002,"D",0.016,"A",0.04,"A",0.06,"A",0.06,"D*",0,"D",NA,"N",NA,"N",0.003,"*",0,"*",2.71,"A",0.18,"A",5.08,"A",1.4,"A",0.14,"A",1.03,"A",1.86,"A",7.884,"A",1.03,"D*"
"4710","CF002",1,"GSWS09",2014,2014-06-10 13:20:00,"5566","F",20.17,0.74,1.5,"A",7.6,"A",54.5,"A",26.79,"A",0.63,"A",10.1,"A",0.02,"A",0.017,"A",0.003,"D",0.015,"A",0.07,"A",0.06,"A",0.05,"D*",0.01,"D",NA,"N",NA,"N",0.014,"A",0,"*",3.16,"A",0.18,"A",5.9,"A",1.62,"A",0.15,"A",1.16,"A",1.39,"A",6.663,"A",1.01,"D*"
"4711","CF002",1,"GSWS09",2014,2014-07-01 16:45:00,"5577","F",21.14,0.45,0.98,"A",7.7,"A",59.4,"A",29.15,"A",1.76,"A",10.46,"A",0.018,"A",0.015,"A",0.003,"D",0.015,"A",0.04,"A",0.04,"A",0.04,"D*",0,"D",NA,"N",NA,"N",0.004,"*",0,"*",3.38,"A",0.2,"A",6.47,"A",1.78,"A",0.16,"A",1.18,"A",1.63,"A",7.043,"A",1.01,"D*"
"4712","CF002",1,"GSWS09",2014,2014-07-22 16:40:00,"5588","F",21,0.28,0.61,"A",7.7,"A",65.8,"A",32.1,"A",1.1,"A",11.16,"A",0.019,"A",0.017,"A",0.002,"D",0.015,"A",0.03,"A",0.03,"A",0.03,"D*",0,"D",NA,"N",NA,"N",0.005,"*",0,"*",3.72,"A",0.22,"A",7.18,"A",1.99,"A",0.17,"A",1.24,"A",1.62,"A",9.061,"A",1,"D*"
"4713","CF002",1,"GSWS09",2014,2014-08-13 09:40:00,"5599","F",21.71,0.17,0.36,"A",7.8,"A",68.3,"A",33.94,"A",1.68,"A",11.2,"A",0.018,"A",0.016,"A",0.002,"D",0.013,"A",0.06,"A",0.03,"A",0.03,"D*",0.03,"D",NA,"N",NA,"N",0.002,"*",0,"*",3.94,"A",0.21,"A",7.57,"A",2.07,"A",0.17,"A",1.3,"A",1.64,"A",7.353,"A",1,"D*"
"4714","CF002",1,"GSWS09",2014,2014-09-02 17:55:00,"5610","F",20.34,0.08,0.16,"A",7.8,"A",70.5,"A",34.67,"A",0.78,"A",11.21,"A",0.018,"A",0.016,"A",0.002,"D",0.013,"A",0.06,"A",0.04,"A",0.04,"D*",0.02,"D",NA,"N",NA,"N",0.002,"*",0,"*",4.06,"A",0.22,"A",7.79,"A",2.15,"A",0.19,"A",1.37,"A",1.62,"A",6.764,"A",1,"D*"
"4715","CF002",1,"GSWS09",2014,2014-09-23 09:05:00,"5621","P",20.63,0.03,0.07,"A",7.8,"A",72.9,"A",36.14,"A",0.88,"A",11.09,"A",0.02,"A",0.018,"A",0.002,"D",0.017,"A",0.07,"A",0.06,"A",0.05,"D*",0.01,"D",NA,"N",NA,"N",0.012,"A",0.001,"*",4.04,"A",0.23,"A",8.08,"A",2.25,"A",0.22,"A",1.38,"A",1.8,"A",4.878,"Q",1.01,"D*"
"4716","CF002",1,"GSWS09",2015,2014-10-15 13:25:00,"5632","F",22.18,0.28,0.62,"A",7.7,"A",68.4,"A",33.47,"A",4.35,"A",10.6,"A",0.028,"A",0.021,"A",0.007,"D",0.02,"A",0.12,"A",0.06,"A",0.06,"D*",0.06,"D",NA,"N",NA,"N",0.002,"*",0,"*",3.8,"A",0.24,"A",7.38,"A",2.02,"A",0.25,"A",1.6,"A",1.95,"A",7.516,"A",1.04,"D*"
"4717","CF002",1,"GSWS09",2015,2014-11-05 11:35:00,"5643","F",20.92,1.64,3.48,"A",7.6,"A",54.8,"A",25.44,"A",3.67,"A",9.16,"A",0.024,"A",0.022,"A",0.002,"D",0.019,"A",0.12,"A",0.09,"A",0.09,"D*",0.03,"D",NA,"N",NA,"N",0.005,"*",0,"*",3.04,"A",0.19,"A",5.92,"A",1.65,"A",0.21,"A",1.56,"A",3.95,"A",7.601,"A",1,"D*"
"4718","CF002",1,"GSWS09",2015,2014-11-25 08:10:00,"5654","F",19.86,4.53,9.09,"A",7.5,"A",41.1,"A",19.23,"A",2.87,"A",7.81,"A",0.022,"A",0.018,"A",0.004,"D",0.016,"A",0.13,"A",0.09,"A",0.08,"D*",0.04,"D",NA,"N",NA,"N",0.008,"*",0.001,"*",2.2,"A",0.15,"A",4.47,"A",1.23,"A",0.19,"A",1.22,"A",3.28,"A",9.524,"A",1.02,"D*"
"4719","CF002",1,"GSWS09",2015,2014-12-16 17:35:00,"5665","F",21.39,5.44,11.77,"A",7.2,"A",39.2,"A",17.91,"A",1.21,"A",7.86,"A",0.02,"A",0.017,"A",0.003,"D",0.015,"A",0.07,"A",0.06,"A",0.06,"D*",0.01,"D",NA,"N",NA,"N",0.003,"*",0,"*",2.18,"A",0.15,"A",4.25,"A",1.15,"A",0.15,"A",1.01,"A",2.62,"A",10.507,"A",0.98,"D*"
"4720","CF002",1,"GSWS09",2015,2015-01-07 09:15:00,"5676","F",21.65,11.64,25.49,"A",7.3,"A",39.7,"A",18.85,"A",1.44,"A",8.39,"A",0.021,"A",0.019,"A",0.002,"D",0.018,"A",0.06,"A",0.05,"A",0.04,"D*",0.01,"D",NA,"N",NA,"N",0.007,"*",0.001,"*",2.25,"A",0.16,"A",4.17,"A",1.14,"A",0.14,"A",1.08,"A",1.1,"A",14.142,"A",1.03,"D*"
"4721","CF002",1,"GSWS09",2015,2015-01-27 11:35:00,"5687","F",20.1,4.19,8.53,"A",7.3,"A",41.2,"A",18.92,"A",1.74,"A",8.69,"A",0.021,"A",0.018,"A",0.003,"D",0.017,"A",0.08,"A",0.06,"A",0.05,"D*",0.02,"D",NA,"N",NA,"N",0.005,"*",0.003,"A",2.46,"A",0.15,"A",4.29,"A",1.18,"A",0.15,"A",1.1,"A",1.76,"A",8.646,"A",0.99,"D*"
"4722","CF002",1,"GSWS09",2015,2015-02-18 10:20:00,"5698","F",21.95,4.11,9.09,"A",7.5,"A",44.7,"A",20.74,"A",1.05,"A",8.77,"A",0.02,"A",0.019,"A",0.001,"D",0.017,"A",0.05,"A",0.07,"A",0.07,"D*",0,"D",NA,"N",NA,"N",0.003,"*",0,"*",2.56,"A",0.17,"A",4.7,"A",1.29,"A",0.14,"A",1.02,"A",2.12,"A",9.18,"A",0.99,"D*"
"4723","CF002",1,"GSWS09",2015,2015-03-10 13:35:00,"5709","F",20.14,1.02,2.06,"A",7.6,"A",48.3,"A",21.98,"A",0.54,"A",9.52,"A",0.017,"A",0.017,"A",0,"D",0.018,"A",0.04,"A",0.04,"A",0.04,"D*",0,"D",NA,"N",NA,"N",0.004,"*",0,"*",2.82,"A",0.17,"A",4.93,"A",1.42,"A",0.16,"A",1.3,"A",1.29,"A",6.455,"A",0.99,"D*"
"4724","CF002",1,"GSWS09",2015,2015-03-31 13:30:00,"5720","F",21,1.5,3.2,"A",7.6,"A",49,"A",22.86,"A",1.43,"A",9.15,"A",0.019,"A",0.017,"A",0.002,"D",0.017,"A",0.06,"A",0.06,"A",0.05,"D*",0,"D",NA,"N",NA,"N",0.006,"*",0,"*",2.93,"A",0.18,"A",5.08,"A",1.45,"A",0.16,"A",1.01,"A",1.88,"A",7.207,"A",0.98,"D*"
"4725","CF002",1,"GSWS09",2015,2015-04-21 14:35:00,"5731","F",21.05,1.02,2.18,"A",7.6,"A",46.3,"A",22.1,"A",0.63,"A",8.79,"A",0.018,"A",0.016,"A",0.002,"D",0.016,"A",0.05,"A",0.05,"A",0.05,"D*",0,"D",NA,"N",NA,"N",0.003,"*",0,"*",2.73,"A",0.16,"A",4.89,"A",1.38,"A",0.16,"A",0.89,"A",1.84,"A",6.105,"A",0.99,"D*"
"4726","CF002",1,"GSWS09",2015,2015-05-12 14:30:00,"5742","F",21,0.45,0.97,"A",7.6,"A",52.8,"A",25.3,"A",3.14,"A",9.44,"A",0.02,"A",0.016,"A",0.004,"D",0.016,"A",0.06,"A",0.03,"A",0.03,"D*",0.03,"D",NA,"N",NA,"N",0.004,"*",0,"*",2.99,"A",0.17,"A",5.57,"A",1.56,"A",0.18,"A",1.04,"A",1.44,"A",6.805,"A",1.01,"D*"
"4727","CF002",1,"GSWS09",2015,2015-06-04 11:05:00,"5753","F",22.86,0.4,0.92,"A",7.7,"A",60.3,"A",29.3,"A",3.17,"A",10.07,"A",0.02,"A",0.016,"A",0.004,"D",0.016,"A",0.07,"A",0.01,"*",0.01,"D*",0.06,"D*",NA,"N",NA,"N",0.004,"*",0,"*",3.3,"A",0.2,"A",6.45,"A",1.79,"A",0.17,"A",0.99,"A",1.73,"A",7.771,"A",1.01,"D*"
"4728","CF002",1,"GSWS09",2015,2015-06-23 17:15:00,"5764","F",19.26,0.17,0.32,"A",7.7,"A",64.9,"A",32.5,"A",1.27,"A",10.59,"A",0.018,"A",0.014,"A",0.004,"D",0.014,"A",0.05,"A",0.04,"A",0.04,"D*",0.01,"D",NA,"N",NA,"N",0.003,"*",0,"*",3.75,"A",0.2,"A",7.13,"A",1.93,"A",0.19,"A",0.9,"A",1.51,"A",6.081,"A",1.01,"D*"
"4729","CF002",1,"GSWS09",2015,2015-07-15 12:40:00,"5775","F",21.81,0.08,0.18,"A",7.8,"A",70.2,"A",35.51,"A",0.77,"A",11.02,"A",0.019,"A",0.016,"A",0.003,"D",0.014,"A",0.06,"A",0.04,"A",0.04,"D*",0.02,"D",NA,"N",NA,"N",0.001,"*",0,"*",3.89,"A",0.24,"A",7.65,"A",2.09,"A",0.21,"A",0.96,"A",1.64,"A",7.301,"A",1.03,"D*"
"4730","CF002",1,"GSWS09",2015,2015-08-03 17:05:00,"5786","F",19.18,0.03,0.05,"A",7.8,"A",75.4,"A",37.84,"A",0.6,"A",11.2,"A",0.022,"A",0.019,"A",0.003,"D",0.015,"A",0.09,"A",0.07,"A",0.06,"D*",0.02,"D",NA,"N",NA,"N",0.008,"*",0.001,"*",4.16,"A",0.24,"A",8.25,"A",2.27,"A",0.21,"A",1.02,"A",1.88,"A",6.221,"A",1.02,"D*"
"4731","CF002",1,"GSWS09",2015,2015-08-25 14:10:00,"5797","P",21.88,0,0.02,"E",7.8,"A",81.8,"A",40.65,"A",0.77,"A",11.51,"A",0.029,"A",0.028,"A",0.001,"D",0.023,"A",0.13,"A",0.13,"A",0.12,"D*",0,"D",NA,"N",NA,"N",0.011,"A",0.001,"*",4.41,"A",0.33,"A",9.05,"A",2.47,"A",0.23,"A",1.04,"A",2.6,"A",4.745,"Q",1,"D*"
"4732","CF002",1,"GSWS09",2015,2015-09-15 12:40:00,"5808","F",20.94,0.06,0.09,"E",7.7,"A",64.7,"A",30.61,"A",0.83,"A",10.75,"A",0.032,"A",0.027,"A",0.005,"D",0.024,"A",0.09,"A",0.08,"A",0.08,"D*",0.01,"D",NA,"N",NA,"N",0.005,"*",0,"*",3.97,"A",0.25,"A",6.72,"A",1.84,"A",0.35,"A",1.38,"A",2.22,"A",4.97,"A",1.01,"D*"
"4733","CF002",1,"GSWS09",2016,2015-10-07 11:25:00,"5819","F",21.95,0.25,0.54,"A",7.7,"A",59.3,"A",27.18,"A",0.64,"A",10.08,"A",0.022,"A",0.019,"A",0.003,"D",0.015,"A",0.1,"A",0.08,"A",0.08,"D*",0.02,"D",NA,"N",NA,"N",0.002,"*",0,"*",3.67,"A",0.2,"A",6.2,"A",1.7,"A",0.32,"A",1.6,"A",2.75,"A",8.141,"A",0.99,"D*"
"4734","CF002",1,"GSWS09",2016,2015-10-28 09:10:00,"5830","F",20.91,0.08,0.2,"A",7.8,"A",63,"A",29.55,"A",1.18,"A",10.21,"A",0.021,"A",0.018,"A",0.003,"D",0.016,"A",0.07,"A",0.05,"A",0.05,"D*",0.02,"D",NA,"N",NA,"N",0.002,"*",0,"*",3.81,"A",0.21,"A",6.61,"A",1.81,"A",0.38,"A",1.5,"A",1.86,"A",6.719,"A",1.01,"D*"
"4735","CF002",1,"GSWS09",2016,2015-11-18 13:20:00,"5841","F",21.17,1.53,3.28,"A",7.5,"A",48.2,"A",21.28,"A",4.11,"A",8.78,"A",0.027,"A",0.024,"A",0.003,"D",0.022,"A",0.1,"A",0.09,"A",0.09,"D*",0.01,"D",NA,"N",NA,"N",0.004,"*",0,"*",2.94,"A",0.19,"A",4.97,"A",1.37,"A",0.27,"A",1.88,"A",4.27,"A",7.486,"A",1.01,"D*"
"4736","CF002",1,"GSWS09",2016,2015-12-08 08:35:00,"5852","F",19.8,4.67,9.35,"A",7.5,"A",37.2,"A",16.74,"A",1.25,"A",7.46,"A",0.019,"A",0.017,"A",0.002,"D",0.015,"A",0.1,"A",0.1,"A",0.1,"D*",0,"D",NA,"N",NA,"N",0.002,"*",0,"*",2.17,"A",0.16,"A",3.9,"A",1.05,"A",0.2,"A",1.24,"A",3.45,"A",8.506,"A",1.01,"D*"
"4737","CF002",1,"GSWS09",2016,2015-12-29 17:15:00,"5863","F",21.36,15.52,33.51,"A",7.4,"A",34.7,"A",15.94,"A",0.65,"A",7.66,"A",0.019,"A",0.018,"A",0.001,"D",0.016,"A",0.05,"A",0.06,"A",0.06,"D*",0,"D",NA,"N",NA,"N",0.004,"*",0,"*",1.94,"A",0.15,"A",3.6,"A",0.99,"A",0.14,"A",1.2,"A",2.23,"A",20.115,"A",1.04,"D*"
"4738","CF002",1,"GSWS09",2016,2016-01-19 11:50:00,"5874","F",20.77,4.79,10.03,"A",7.5,"A",36.8,"A",17.72,"A",0.2,"A",8.3,"A",0.02,"A",0.019,"A",0.001,"D",0.019,"A",0.04,"A",0.03,"A",0.02,"D*",0.01,"D",NA,"N",NA,"N",0.005,"*",0.001,"*",2.25,"A",0.15,"A",3.68,"A",1.03,"A",0.15,"A",1.25,"A",1.81,"A",9.669,"A",1.08,"D*"
"4739","CF002",1,"GSWS09",2016,2016-02-09 10:50:00,"5885","F",20.96,7.11,15.1,"A",7.5,"A",39.5,"A",18.97,"A",0.14,"A",8.47,"A",0.02,"A",0.018,"A",0.002,"D",0.02,"A",0.05,"A",0.05,"A",0.04,"D*",0,"D",NA,"N",NA,"N",0.005,"*",0.001,"*",2.34,"A",0.16,"A",3.99,"A",1.14,"A",0.13,"A",1.22,"A",1.71,"A",12.646,"A",1.06,"D*"
"4740","CF002",1,"GSWS09",2016,2016-03-01 10:45:00,"5896","F",21,4.45,9.46,"A",7.6,"A",43.5,"A",21.4,"A",0.34,"A",8.79,"A",0.02,"A",0.018,"A",0.002,"D",0.019,"A",0.02,"A",0.01,"*",0,"D*",0.01,"D*",NA,"N",NA,"N",0.006,"*",0,"*",2.54,"A",0.17,"A",4.35,"A",1.28,"A",0.13,"A",1.2,"A",1.63,"A",8.398,"A",1.08,"D*"
"4741","CF002",1,"GSWS09",2016,2016-03-23 15:20:00,"5907","F",22.19,7.36,16.52,"A",7.6,"A",42.2,"A",20.76,"A",0.2,"A",8.37,"A",0.02,"A",0.018,"A",0.002,"D",0.018,"A",0.05,"A",0.04,"A",0.04,"D*",0.01,"D",NA,"N",NA,"N",0.002,"*",0,"*",2.38,"A",0.17,"A",4.37,"A",1.24,"A",0.13,"A",1.14,"A",1.88,"A",12.974,"A",1.07,"D*"
"4742","CF002",1,"GSWS09",2016,2016-04-13 09:55:00,"5918","F",20.77,2.55,5.37,"A",7.6,"A",48.8,"A",23.82,"A",0.37,"A",9.55,"A",0.021,"A",0.02,"A",0.001,"D",0.02,"A",0.06,"A",0.05,"A",0.04,"D*",0.01,"D",NA,"N",NA,"N",0.007,"*",0,"*",2.67,"A",0.19,"A",4.98,"A",1.41,"A",0.15,"A",1.37,"A",1.23,"A",6.904,"A",1.08,"D*"
"4743","CF002",1,"GSWS09",2016,2016-05-03 13:05:00,"5929","F",20.13,1.7,3.44,"A",7.6,"A",50,"A",24.56,"A",0.83,"A",9.31,"A",0.018,"A",0.016,"A",0.002,"D",0.017,"A",0.03,"A",0.02,"A",0.02,"D*",0.01,"D",NA,"N",NA,"N",0.002,"*",0,"*",2.75,"A",0.19,"A",5.23,"A",1.42,"A",0.15,"A",1.17,"A",1.61,"A",6.754,"A",1.06,"D*"
"4744","CF002",1,"GSWS09",2016,2016-05-24 12:10:00,"5940","F",20.96,0.48,1.04,"A",7.7,"A",56.9,"A",28.26,"A",1.17,"A",10.07,"A",0.019,"A",0.021,"A",0,"D",0.018,"A",0.04,"A",0.03,"A",0.02,"D*",0.01,"D",NA,"N",NA,"N",0.014,"A",0.001,"*",3.11,"A",0.18,"A",5.68,"A",1.67,"A",0.17,"A",1.19,"A",1.29,"A",6.74,"A",1.09,"D*"
"4745","CF002",1,"GSWS09",2016,2016-06-14 10:40:00,"5951","F",20.94,0.25,0.53,"A",7.8,"A",61.3,"A",31.82,"A",2.37,"A",10.58,"A",0.02,"A",0.016,"A",0.004,"D",0.014,"A",0.06,"A",0.06,"A",0.06,"D*",0,"D",NA,"N",NA,"N",0.004,"*",0,"*",3.38,"A",0.19,"A",6.35,"A",1.85,"A",0.18,"A",1.11,"A",1.34,"A",6.65,"A",1.09,"D*"
"4746","CF002",1,"GSWS09",2016,2016-07-05 14:00:00,"5962","F",21.14,0.2,0.45,"A",7.8,"A",64.6,"A",33.13,"A",1.07,"A",10.71,"A",0.018,"A",0.015,"A",0.003,"D",0.015,"A",0.06,"A",0.03,"A",0.03,"D*",0.03,"D",NA,"N",NA,"N",0.003,"*",0,"*",3.59,"A",0.18,"A",6.9,"A",2,"A",0.19,"A",1.06,"A",1.4,"A",6.97,"A",1.05,"D*"
"4747","CF002",1,"GSWS09",2016,2016-07-26 07:45:00,"5973","F",20.74,0.14,0.3,"A",7.8,"A",67.7,"A",35.45,"A",1.71,"A",10.52,"A",0.018,"A",0.014,"A",0.004,"D",0.014,"A",0.05,"A",0.04,"A",0.04,"D*",0.01,"D",NA,"N",NA,"N",0.004,"*",0.001,"*",3.79,"A",0.19,"A",7.49,"A",2.08,"A",0.18,"A",1.08,"A",1.62,"A",7.36,"A",1.05,"D*"
"4748","CF002",1,"GSWS09",2016,2016-08-16 12:00:00,"5984","F",21.18,0.03,0.07,"A",7.9,"A",73.8,"A",37.24,"A",0.63,"A",10.7,"A",0.019,"A",0.015,"A",0.004,"D",0.013,"A",0.05,"A",0.06,"A",0.06,"D*",0,"D",NA,"N",NA,"N",0.004,"*",0,"*",4.02,"A",0.2,"A",8.2,"A",2.22,"A",0.19,"A",1.11,"A",1.73,"A",7.08,"A",1.02,"D*"
"4749","CF002",1,"GSWS09",2016,2016-09-06 13:15:00,"5995","F",21.05,0,0.02,"A",8,"A",81.1,"A",39.97,"A",1.41,"A",10.78,"A",0.055,"A",0.049,"A",0.006,"D",0.045,"A",0.12,"A",0.07,"A",0.04,"D*",0.05,"D",NA,"N",NA,"N",0.029,"A",0,"*",4.41,"A",0.4,"A",9,"A",2.46,"A",0.21,"A",1.27,"A",2.96,"A",5.44,"A",1,"D*"
"4750","CF002",1,"GSWS09",2016,2016-09-27 09:40:00,"6006","F",20.85,0.08,0.17,"A",7.9,"A",40.5,"A",33.48,"A",1.41,"A",10.24,"A",0.029,"A",0.026,"A",0.003,"D",0.024,"A",0.08,"A",0.07,"A",0.07,"D*",0.01,"D",NA,"N",NA,"N",0.003,"*",0,"*",4.07,"A",0.26,"A",7.3,"A",2.09,"A",0.29,"A",1.38,"A",2.33,"A",6.37,"A",1.01,"D*"
